ქალაქი,"ID ქალაქი",სკოლა,"ID სკოლა"
თბილისი,1,149,821
თბილისი,1,150,822
თბილისი,1,151,823
თბილისი,1,152,824
თბილისი,1,153,825
თბილისი,1,154,826
თბილისი,1,155,827
თბილისი,1,156,828
თბილისი,1,157,829
თბილისი,1,158,830
თბილისი,1,159,831
თბილისი,1,160,832
თბილისი,1,161,833
თბილისი,1,162,834
თბილისი,1,163,835
თბილისი,1,164,836
თბილისი,1,165,837
თბილისი,1,166,838
თბილისი,1,167,839
თბილისი,1,168,840
თბილისი,1,169,841
თბილისი,1,171,842
თბილისი,1,172,843
თბილისი,1,173,844
თბილისი,1,174,845
თბილისი,1,175,846
თბილისი,1,176,847
თბილისი,1,177,848
თბილისი,1,178,849
თბილისი,1,179,850
თბილისი,1,180,851
თბილისი,1,181,852
თბილისი,1,182,853
თბილისი,1,183,854
თბილისი,1,184,855
თბილისი,1,185,856
თბილისი,1,186,857
თბილისი,1,187,858
თბილისი,1,188,859
თბილისი,1,190,860
თბილისი,1,191,861
თბილისი,1,192,862
თბილისი,1,193,863
თბილისი,1,194,864
თბილისი,1,195,865
თბილისი,1,198,866
თბილისი,1,199,867
თბილისი,1,202,868
თბილისი,1,203,869
თბილისი,1,204,870
თბილისი,1,205,871
თბილისი,1,207,872
თბილისი,1,208,873
თბილისი,1,209,874
თბილისი,1,210,875
თბილისი,1,211,876
თბილისი,1,212,877
თბილისი,1,213,878
თბილისი,1,214,879
თბილისი,1,215,880
თბილისი,1,216,881
თბილისი,1,217,882
თბილისი,1,218,883
თბილისი,1,219,884
თბილისი,1,"21 საუკუნე",885
თბილისი,1,ათინათი,886
თბილისი,1,"აია ჯესს",887
თბილისი,1,"აიბი მთიები",888
თბილისი,1,აისი,889
თბილისი,1,ალბიონი,890
თბილისი,1,ალმასი,891
თბილისი,1,"ამერიკული აკადემია",892
თბილისი,1,"ანდრია პირველწოდებულის",893
თბილისი,1,ანიზეტი,894
თბილისი,1,არქიმედე,895
თბილისი,1,"ასი ათასი მოწამის სახელობის ფესვები",896
თბილისი,1,"აფხაზეთის 2",897
თბილისი,1,"აფხაზეთის 3",898
თბილისი,1,"ახალი ლიცეუმი",899
თბილისი,1,"ახალი სკოლა",900
თბილისი,1,"ახალი ქართული გიმნაზია",901
თბილისი,1,"ახალი ქართული სკოლა",902
თბილისი,1,"ბაკურ სულაკაურის",903
თბილისი,1,ბაქსვუდი,904
თბილისი,1,"ბიზნეს სკოლა",905
თბილისი,1,ბინული,906
თბილისი,1,ბიჯისი,907
თბილისი,1,"ბრითიშ ქონექშენი",908
თბილისი,1,ბრიტანიკა,909
თბილისი,1,ბრიტანულ-ქართული,910
თბილისი,1,"ბრიტანულ-ქართული აკადემია",911
თბილისი,1,"ბრიტანულ-ქართული სკოლა",912
თბილისი,1,გერგეტი,913
თბილისი,1,"გერმანული საერთაშორისო",914
თბილისი,1,გიმნაზია,915
თბილისი,1,გრაალი,916
თბილისი,1,"გრიგოლ ხანძთელის",917
თბილისი,1,"გურამ დევდარიანის",918
თბილისი,1,დავითიანი,919
თბილისი,1,დეა,920
თბილისი,1,დემირელი,921
თბილისი,1,"დიმიტრი ყიფიანის",922
თბილისი,1,"ევროპული სკოლა",923
თბილისი,1,ენკა,924
თბილისი,1,ერუდიტი,925
თბილისი,1,ვალდორფი,926
თბილისი,1,"ვერისუბნის ლიცეუმი",927
თბილისი,1,თავადაზნაურთა,928
თბილისი,1,"თამარ მეფის",929
თბილისი,1,თამარიონი,930
თბილისი,1,"თანამედროვე განათლების აკადემია",931
თბილისი,1,"იაკობ გოგებაშვილის",932
თბილისი,1,იბერია,933
თბილისი,1,ივერია,934
თბილისი,1,"ივერიის ღვთისმშობლის",935
თბილისი,1,ივერიონი,936
თბილისი,1,ივერონი,937
თბილისი,1,"ილია მართლის",938
თბილისი,1,ინტელექტი,939
თბილისი,1,"ინტელექტი 21",940
თბილისი,1,იუჯი,941
თბილისი,1,"კავკასიის ფრანგული სკოლა",942
თბილისი,1,"კაი ყმა",943
თბილისი,1,კანდელი,944
თბილისი,1,კანდიდი,945
თბილისი,1,კერძო,946
თბილისი,1,"კლასიკური გიმნაზია",947
თბილისი,1,კობახიძე,948
თბილისი,1,კომაროვი,949
თბილისი,1,"კრეატიული განათლების",950
თბილისი,1,ლამპარი,951
თბილისი,1,ლაშარი,952
თბილისი,1,ლიდერი,953
თბილისი,1,ლილე,954
თბილისი,1,"ლისის გიმნაზია",955
თბილისი,1,ლიცეუმი,956
თბილისი,1,ლოგოსი,957
თბილისი,1,ლომისი,958
თბილისი,1,მართლმადიდებლური,959
თბილისი,1,მარჯი,960
თბილისი,1,"მე-6 გერმანული ექსპერიმენტალური სკოლა",961
თბილისი,1,"მეექვსე საავტორო",962
თბილისი,1,მერმისი,963
თბილისი,1,მთაწმინდელები,964
თბილისი,1,მილენიუმი,965
თბილისი,1,მომავლის,966
თბილისი,1,მოძღვარი,967
თბილისი,1,"მუსიკალური სემინარია",968
თბილისი,1,"მწვანე სკოლა",969
თბილისი,1,მწიგნობართუხუცესი,970
თბილისი,1,მწიგნობარი,971
თბილისი,1,მჭევრი,972
თბილისი,1,"ნიკო ბაგრატიონის",973
თბილისი,1,ნინო,974
თბილისი,1,ნიუტონი,975
თბილისი,1,"ნიჭიერთა კერძო სკოლა",976
თბილისი,1,"ნუნუ ავაგუმაშვილი",977
თბილისი,1,ოაზისი,978
თბილისი,1,ოლიმპი,979
თბილისი,1,ოპიზა,980
თბილისი,1,"ორ ავნერ და ჰანა",981
თბილისი,1,"ოქორს აკვანი",982
თბილისი,1,"ოქროს აკვანი",983
თბილისი,1,პეგასი,984
თბილისი,1,"პირველი ექსპერიმენტული",985
თბილისი,1,პოლიგლოტი,986
თბილისი,1,პოლუსი,987
თბილისი,1,პროგრესი,988
თბილისი,1,პრომეთე,989
თბილისი,1,"საბანკო იურიდიული ლიცეუმი",990
თბილისი,1,სადუნი,991
თბილისი,1,"საერთაშორისო ქართული სკოლა",992
თბილისი,1,"საერო სკოლა",993
თბილისი,1,სანთელი,994
თბილისი,1,"სანტ ეგზიუპერი",995
თბილისი,1,საპატრიარქო,996
თბილისი,1,სასულიერო,997
თბილისი,1,საუნჯე,998
თბილისი,1,სინათლე,999
თბილისი,1,სხივი,1000
თბილისი,1,ტიესი,1001
თბილისი,1,ფენიქსი,1002
თბილისი,1,ფესვები,1003
თბილისი,1,"ფილიპე გოგიჩაიშვილის",1004
თბილისი,1,ქართულ-ამერიკული,1005
თბილისი,1,"ქართულ-ამერიკული უმაღლესი",1006
თბილისი,1,"ქართული სასწავლებელი",1007
თბილისი,1,ქორალი,1008
თბილისი,1,შავნაბადა,1009
თბილისი,1,შიბლიანის,1010
თბილისი,1,შოვი,1011
თბილისი,1,შუმანის,1012
თბილისი,1,"ჩვენი სკოლა",1013
თბილისი,1,ცისაკარი,1014
თბილისი,1,ცისკარი,1015
თბილისი,1,ცოდნა,1016
თბილისი,1,წინწყაროს,1017
თბილისი,1,"წმ. გიორგის სახ. ბრიტანულ-ქართული",1018
თბილისი,1,"წმინდა ბარბარეს",1019
თბილისი,1,"წმინდა გიორგის",1020
თბილისი,1,"წმინდა გიორგის საერო",1021
თბილისი,1,"წმინდა ილია მართლის",1022
თბილისი,1,"წმინდა ნიკოლოზის",1023
თბილისი,1,"წმინდა ნინოს",1024
თბილისი,1,ჯეჯილი,1025
თბილისი,1,ჯიელსი,1026
თბილისი,1,ჰამილტონი,1027
თბილისი,1,ჰელიოსი,1028
თეთრიწყარო,26,ალექსეევკის,1029
თეთრიწყარო,26,ბოგვის,1030
თეთრიწყარო,26,ბორბალოს,1031
თეთრიწყარო,26,გოლთეთის,1032
თეთრიწყარო,26,ერტისის,1033
თეთრიწყარო,26,თეთრიწყაროს,1034
თეთრიწყარო,26,კოდის,1035
თეთრიწყარო,26,"მანგლისის 1",1036
თეთრიწყარო,26,სამღერეთის,1037
თეთრიწყარო,26,"ტბეთის 2",1038
თეთრიწყარო,26,შავსაყდარის,1039
თეთრიწყარო,26,ხაიშის,1040
თელავი,27,1,1041
თელავი,27,2,1042
თელავი,27,3,1043
თელავი,27,4,1044
თელავი,27,5,1045
თელავი,27,6,1046
თელავი,27,7,1047
თელავი,27,8,1048
თელავი,27,9,1049
თელავი,27,აკურის,1050
თელავი,27,ალვანის,1051
თელავი,27,ანანურის,1052
თელავი,27,ართნის,1053
თელავი,27,აწყურის,1054
თელავი,27,ახმეტის,1055
თელავი,27,ბუშეტის,1056
თელავი,27,გულგულის,1057
თელავი,27,დუისის,1058
თელავი,27,"ევროპული სკოლა",1059
თელავი,27,ეპარქიის,1060
თელავი,27,ვანთის,1061
თელავი,27,ვარდისუბნის,1062
თელავი,27,თეთრიწყლების,1063
თელავი,27,იყალთოს,1064
თელავი,27,კალაურის,1065
თელავი,27,კისისხევის,1066
თელავი,27,კონდოლის,1067
თელავი,27,კურდღელაურის,1068
თელავი,27,ლალისყურის,1069
თელავი,27,ლაფანყურის,1070
თელავი,27,მატნის,1071
თელავი,27,მულმულის,1072
თელავი,27,ნაფარეულის,1073
თელავი,27,ოჟიოს,1074
თელავი,27,რუისპირის,1075
თელავი,27,სამრევლოს,1076
თელავი,27,სანიორეს,1077
თელავი,27,ფშავლის,1078
თელავი,27,"ქვემო ალვანის",1079
თელავი,27,"ქვემო ხოდაშნის",1080
თელავი,27,ქისტაურის,1081
თელავი,27,ყარაჯალის,1082
თელავი,27,ყვარლის,1083
თელავი,27,შალაურის,1084
თელავი,27,წინანდლის,1085
თელავი,27,"წმინდა ბიძინა, შალვა და ელიზბარის",1086
თელავი,27,ხოდაშენის,1087
თელეთი,28,თელეთის,1088
თერჯოლა,29,1,1089
თერჯოლა,29,2,1090
თერჯოლა,29,ალისუბნის,1091
თერჯოლა,29,ახალთერჯოლის,1092
თერჯოლა,29,ბარდუბნის,1093
თერჯოლა,29,გოგნის,1094
თერჯოლა,29,"დავით კლდიაშვილის",1095
თერჯოლა,29,ეწერის,1096
თერჯოლა,29,"ზედა საზანოს",1097
თერჯოლა,29,"ზედა სიმონეთის",1098
თერჯოლა,29,ზოვრეთის,1099
თერჯოლა,29,თუზის,1100
თერჯოლა,29,კვახჭირის,1101
თერჯოლა,29,კლდიაშვილის,1102
თერჯოლა,29,მზეკაბანი,1103
თერჯოლა,29,"მზეკაბანი 2007",1104
თერჯოლა,29,ნაგარევის,1105
თერჯოლა,29,ნახშირღელის,1106
თერჯოლა,29,"სიმონეთის 1",1107
თერჯოლა,29,"სიმონეთის 2",1108
თერჯოლა,29,"ქვედა საზანოს 2",1109
თერჯოლა,29,"ქვედა სიმონეთის 1",1110
თერჯოლა,29,"ქვედა სიმონეთის 2",1111
თერჯოლა,29,ღვანკითის,1112
თერჯოლა,29,"ჩხარის 1",1113
თერჯოლა,29,"ჩხარის 2",1114
თერჯოლა,29,ძევრის,1115
თერჯოლა,29,ჭოგნარის,1116
თიანეთი,30,2,1117
თიანეთი,30,ნაქალაქარის,1118
თიანეთი,30,სიონის,1119
თიანეთი,30,ხევსურთსოფლის,1120
კასპი,31,1,1121
კასპი,31,2,1122
კასპი,31,3,1123
კასპი,31,4,1124
კასპი,31,აღაიანის,1125
კასპი,31,ახალქალაქის,1126
კასპი,31,ახალციხის,1127
კასპი,31,"ბესიკ ნიპარიშვილის",1128
კასპი,31,დოესის,1129
კასპი,31,ზანდაკის,1130
კასპი,31,"ზემო ხანდაკის",1131
კასპი,31,თვალადის,1132
კასპი,31,იგოეთის,1133
კასპი,31,კავთისხევის,1134
კასპი,31,ლამისყანის,1135
კასპი,31,"მეტეხის 1",1136
კასპი,31,"მეტეხის 2",1137
კასპი,31,ნიგოზეთის,1138
კასპი,31,ნიზოგის,1139
კასპი,31,ნიქოზის,1140
კასპი,31,ოკამის,1141
კასპი,31,სამთავისის,1142
კასპი,31,სასირეთის,1143
კასპი,31,სკრის,1144
კასპი,31,"ქვემო გომის",1145
კასპი,31,"ქვემო ჭალის",1146
კასპი,31,"ქვემო ხანდაკის",1147
კასპი,31,ხანდაკის,1148
კასპი,31,ხოვლეს,1149
ლაგოდეხი,32,1,1150
ლაგოდეხი,32,2,1151
ლაგოდეხი,32,3,1152
ლაგოდეხი,32,"აფენის 1",1153
ლაგოდეხი,32,"აფენის 2",1154
ლაგოდეხი,32,ბაისუბნის,1155
ლაგოდეხი,32,გვიმრიანის,1156
ლაგოდეხი,32,გიორგეთის,1157
ლაგოდეხი,32,გურგენიას,1158
ლაგოდეხი,32,დავითიანის,1159
ლაგოდეხი,32,ვარდისუბნის,1160
ლაგოდეხი,32,თამარიანის,1161
ლაგოდეხი,32,თელის,1162
ლაგოდეხი,32,კართუბნის,1163
ლაგოდეხი,32,ლელიანის,1164
ლაგოდეხი,32,მაწიმის,1165
ლაგოდეხი,32,მსხალგორის,1166
ლაგოდეხი,32,ნინიგორის,1167
ლაგოდეხი,32,ფონის,1168
ლაგოდეხი,32,შრომის,1169
ლაგოდეხი,32,ცოდნისკარის,1170
ლაგოდეხი,32,ჭაბუკიანის,1171
ლაგოდეხი,32,ჭიაურის,1172
ლაგოდეხი,32,ჰერეთისკარის,1173
ლანჩხუთი,33,1,1174
ლანჩხუთი,33,აკეთის,1175
ლანჩხუთი,33,აცნის,1176
ლანჩხუთი,33,ახალსოფლის,1177
ლანჩხუთი,33,გულიანის,1178
ლანჩხუთი,33,"იოანე ნათლისმცემლის",1179
ლანჩხუთი,33,ლესის,1180
ლანჩხუთი,33,მამათის,1181
ლანჩხუთი,33,ნინოშვილის,1182
ლანჩხუთი,33,სუფსის,1183
ლანჩხუთი,33,ქვიანის,1184
ლანჩხუთი,33,შრომისუბნის,1185
ლანჩხუთი,33,ჩოჩხათის,1186
ლანჩხუთი,33,წყალწმინდის,1187
ლანჩხუთი,33,ხაჯალიის,1188
ლანჩხუთი,33,"ჯურუყვეთის 2",1189
მარნეული,34,1,1190
მარნეული,34,2,1191
მარნეული,34,5,1192
მარნეული,34,6,1193
მარნეული,34,7,1194
მარნეული,34,"თამარისის 1",1195
მარნეული,34,კირაჩმუღანლოს,1196
მარნეული,34,კირიხლოს,1197
მარნეული,34,ჯანდარას,1198
მარტვილი,35,1,1199
მარტვილი,35,2,1200
მარტვილი,35,აბედათის,1201
მარტვილი,35,"ამბროსი ხელაიას",1202
მარტვილი,35,ბალდის,1203
მარტვილი,35,გაჭედილის,1204
მარტვილი,35,გურძემის,1205
მარტვილი,35,"დიდი ჭყონის 1",1206
მარტვილი,35,"დიდი ჭყონის 2",1207
მარტვილი,35,დოშაყეს,1208
მარტვილი,35,ვედიდკარის,1209
მარტვილი,35,"ზედა ნაგვაზაოს",1210
მარტვილი,35,"ზედა ხუნწის",1211
მარტვილი,35,თამაკონის,1212
მარტვილი,35,ინჩხურის,1213
მარტვილი,35,კიწიის,1214
მარტვილი,35,კურზუს,1215
მარტვილი,35,ლედგებეს,1216
მარტვილი,35,ლეციცხვაიეს,1217
მარტვილი,35,ლეხაინდრაოს,1218
მარტვილი,35,"მეორე ნამიკოლაოს",1219
მარტვილი,35,მეურნეობის,1220
მარტვილი,35,"მეურნეობის 2",1221
მარტვილი,35,მუსხურჩა,1222
მარტვილი,35,მუხიანის,1223
მარტვილი,35,ნაგებერაოს,1224
მარტვილი,35,ნაგვაზაოს,1225
მარტვილი,35,"ნამიკოლაოს 2",1226
მარტვილი,35,ნაჩილაჩაოს,1227
მარტვილი,35,ნახუნაოს,1228
მარტვილი,35,ნახურცილაოს,1229
მარტვილი,35,ნოღის,1230
მარტვილი,35,ონოღიას,1231
მარტვილი,35,ოჩეს,1232
მარტვილი,35,სალხინოს,1233
მარტვილი,35,"სალხინოს გიმნაზია",1234
მარტვილი,35,სერგიეთის,1235
მარტვილი,35,სხივი,1236
მარტვილი,35,ტალერის,1237
მარტვილი,35,"ქვედა ნაგვაზაოს",1238
მარტვილი,35,ცალერის,1239
მარტვილი,35,წაჩხურას,1240
მარტვილი,35,ჭყონის,1241
მარტვილი,35,ხუნწის,1242
მარტვილი,35,ჯოლევის,1243
მესტია,36,1,1244
მესტია,36,"ილარიონ ქართველის",1245
მესტია,36,ლატალის,1246
მესტია,36,ლახამულას,1247
მესტია,36,"ლენჯერის 2",1248
მესტია,36,ყარ-სგურიშის,1249
მესტია,36,ჭუბერის,1250
მესტია,36,ხაიშის,1251
მცხეთა,37,1,1252
მცხეთა,37,2,1253
მცხეთა,37,3,1254
მცხეთა,37,7,1255
მცხეთა,37,"ათორმეტ მოციქულთა",1256
მცხეთა,37,ანანურის,1257
მცხეთა,37,ახალდაბის,1258
მცხეთა,37,ბიწმენდის,1259
მცხეთა,37,გალავნის,1260
მცხეთა,37,ერედის,1261
მცხეთა,37,ვაზიანის,1262
მცხეთა,37,ლისის,1263
მცხეთა,37,მთაწმინდელები,1264
მცხეთა,37,მისაქციელის,1265
მცხეთა,37,"მუხრანის 1",1266
მცხეთა,37,"მუხრანის 2",1267
მცხეთა,37,"მუხრანის 3",1268
მცხეთა,37,ნავაზის,1269
მცხეთა,37,ნატახტარის,1270
მცხეთა,37,ნიჩბისის,1271
მცხეთა,37,ნოზა,1272
მცხეთა,37,"პატარა ქანდის",1273
მცხეთა,37,საგურამოს,1274
მცხეთა,37,ქანდის,1275
მცხეთა,37,ქსნის,1276
მცხეთა,37,ქსოვრისის,1277
მცხეთა,37,ჩარდახის,1278
მცხეთა,37,ციხისძირის,1279
მცხეთა,37,ძალისის,1280
მცხეთა,37,ძეგვის,1281
მცხეთა,37,"ძველი ქანდის",1282
მცხეთა,37,"წეროვნის 1",1283
მცხეთა,37,"წეროვნის 2",1284
მცხეთა,37,"წეროვნის 3",1285
მცხეთა,37,"წეროვნის 4",1286
მცხეთა,37,წილკნის,1287
მცხეთა,37,"წილკნის 2",1288
ნინოწმინდა,38,4,1289
ნინოწმინდა,38,ბოგდანოვკის,1290
ნინოწმინდა,38,ორლოვკის,1291
ოზურგეთი,39,1,1292
ოზურგეთი,39,2,1293
ოზურგეთი,39,3,1294
ოზურგეთი,39,4,1295
ოზურგეთი,39,5,1296
ოზურგეთი,39,6,1297
ოზურგეთი,39,25,1298
ოზურგეთი,39,ასკანის,1299
ოზურგეთი,39,ბაილეთის,1300
ოზურგეთი,39,ბახვის,1301
ოზურგეთი,39,ბოხვაურის,1302
ოზურგეთი,39,"გაბრიელ ეპისკოპოსის",1303
ოზურგეთი,39,"გაღმა დვაბზუს",1304
ოზურგეთი,39,გომის,1305
ოზურგეთი,39,გურიანთის,1306
ოზურგეთი,39,"დაბა ნარუჯის",1307
ოზურგეთი,39,"დაბა ნასაკირალის",1308
ოზურგეთი,39,"დაბა ურეკის",1309
ოზურგეთი,39,დვაბზუს,1310
ოზურგეთი,39,ვაკიჯვრის,1311
ოზურგეთი,39,"ზაზა დამენიას",1312
ოზურგეთი,39,"ზემო ნატანების",1313
ოზურგეთი,39,თხინვალის,1314
ოზურგეთი,39,კვირიკეთის,1315
ოზურგეთი,39,კონჭკათის,1316
ოზურგეთი,39,ლაითურის,1317
ოზურგეთი,39,ლიხაურის,1318
ოზურგეთი,39,მაკვანეთის,1319
ოზურგეთი,39,მერიის,1320
ოზურგეთი,39,მთისპირის,1321
ოზურგეთი,39,ნაგომრის,1322
ოზურგეთი,39,ნარუჯის,1323
ოზურგეთი,39,ნასაკირალის,1324
ოზურგეთი,39,ნატანების,1325
ოზურგეთი,39,"ნატანების 2",1326
ოზურგეთი,39,"ნატანების დაწყებითი",1327
ოზურგეთი,39,ნაღობილევის,1328
ოზურგეთი,39,ორმეთის,1329
ოზურგეთი,39,პანსიონი,1330
ოზურგეთი,39,სამრევლოს,1331
ოზურგეთი,39,სილაურის,1332
ოზურგეთი,39,"სოფელ ოზურგეთის",1333
ოზურგეთი,39,ურეკის,1334
ოზურგეთი,39,"ქვედა ბახვის",1335
ოზურგეთი,39,"ქვემო ნატანების",1336
ოზურგეთი,39,"ღვთისმშობლის სახელობის",1337
ოზურგეთი,39,"ყოვლადწმინდა ღვთისმშობლის",1338
ოზურგეთი,39,შემოქმედის,1339
ოზურგეთი,39,შრომის,1340
ოზურგეთი,39,ჩოჩხათის,1341
ოზურგეთი,39,"ჩოხატაურის 1",1342
ოზურგეთი,39,ციხისფერდის,1343
ოზურგეთი,39,ცხემლისხიდის,1344
ოზურგეთი,39,ძიმითის,1345
ოზურგეთი,39,"წმინდა ნინოს",1346
ოზურგეთი,39,ხილაურის,1347
ოზურგეთი,39,ხრიალეთის,1348
ოზურგეთი,39,ჯუმათის,1349
რუსთავი,40,1,1350
რუსთავი,40,2,1351
რუსთავი,40,3,1352
რუსთავი,40,4,1353
რუსთავი,40,5,1354
რუსთავი,40,6,1355
რუსთავი,40,7,1356
რუსთავი,40,8,1357
რუსთავი,40,9,1358
რუსთავი,40,10,1359
რუსთავი,40,11,1360
რუსთავი,40,12,1361
რუსთავი,40,13,1362
რუსთავი,40,14,1363
რუსთავი,40,15,1364
რუსთავი,40,16,1365
რუსთავი,40,17,1366
რუსთავი,40,18,1367
რუსთავი,40,20,1368
რუსთავი,40,21,1369
რუსთავი,40,22,1370
რუსთავი,40,23,1371
რუსთავი,40,25,1372
რუსთავი,40,26,1373
რუსთავი,40,28,1374
რუსთავი,40,"24 გიმნაზია",1375
რუსთავი,40,ლაზარე,1376
რუსთავი,40,ლამპარი,1377
რუსთავი,40,"მამა სერგის",1378
რუსთავი,40,მზეკაბანი,1379
რუსთავი,40,მილენიუმი,1380
რუსთავი,40,ნაზაროს,1381
რუსთავი,40,ნაკადული,1382
რუსთავი,40,"ნიკოლოზ წერეთლის",1383
რუსთავი,40,რეცა,1384
რუსთავი,40,რუსთველი,1385
რუსთავი,40,საუნჯე,1386
რუსთავი,40,"ქართული გიმნაზია",1387
რუსთავი,40,ჩაღლარი,1388
რუსთავი,40,ჩირაღდანი,1389
საგარეჯო,41,1,1390
საგარეჯო,41,2,1391
საგარეჯო,41,3,1392
საგარეჯო,41,4,1393
საგარეჯო,41,6,1394
საგარეჯო,41,ბადიაურის,1395
საგარეჯო,41,გიორგიწმინდის,1396
საგარეჯო,41,გომბორის,1397
საგარეჯო,41,"თამარ გარეჯელი",1398
საგარეჯო,41,თოხლიაურის,1399
საგარეჯო,41,"იაკობ გოგებაშვილის",1400
საგარეჯო,41,კაკაბეთის,1401
საგარეჯო,41,მანავის,1402
საგარეჯო,41,მზისგულის,1403
საგარეჯო,41,მუღანლოს,1404
საგარეჯო,41,ნინოწმინდის,1405
საგარეჯო,41,"პატარა ჩაილურის",1406
საგარეჯო,41,პატარძეულის,1407
საგარეჯო,41,"პატარძეულის ქართულ-ფრანგული",1408
საგარეჯო,41,საგარეჯოს,1409
საგარეჯო,41,უდაბნოს,1410
საგარეჯო,41,უჯარმის,1411
საგარეჯო,41,ქართულ-ფრანგული,1412
საგარეჯო,41,ყანდაურის,1413
საგარეჯო,41,შიბლიანის,1414
საგარეჯო,41,"შპს თამარი გარეჯელი",1415
საგარეჯო,41,ჩაილურის,1416
საგარეჯო,41,"წმინდა გიორგის",1417
საგარეჯო,41,წყაროსთავის,1418
საგარეჯო,41,ხაშმის,1419
სამტრედია,42,1,1420
სამტრედია,42,2,1421
სამტრედია,42,3,1422
სამტრედია,42,4,1423
სამტრედია,42,6,1424
სამტრედია,42,7,1425
სამტრედია,42,8,1426
სამტრედია,42,9,1427
სამტრედია,42,10,1428
სამტრედია,42,11,1429
სამტრედია,42,12,1430
სამტრედია,42,ბაშის,1431
სამტრედია,42,გომის,1432
სამტრედია,42,"დაბლა გომის",1433
სამტრედია,42,"დიდი ჯიხაიშის",1434
სამტრედია,42,"დიდი ჯიხაიშის 1",1435
სამტრედია,42,"დიდი ჯიხაიშის 3",1436
სამტრედია,42,ეწერის,1437
სამტრედია,42,ვაზისუბნის,1438
სამტრედია,42,"ვაზისუბნის დაწყებითი",1439
სამტრედია,42,იანეთის,1440
სამტრედია,42,კორმაღლის,1441
სამტრედია,42,კულაშის,1442
სამტრედია,42,მართლმადიდებლური,1443
სამტრედია,42,მელაურის,1444
სამტრედია,42,მკურნალის,1445
სამტრედია,42,მულაურის,1446
სამტრედია,42,ნაბაკევის,1447
სამტრედია,42,"ნაზარი ლეჟავას",1448
სამტრედია,42,ნიგორზღვის,1449
სამტრედია,42,ნოღის,1450
სამტრედია,42,"ოფეთის 1",1451
სამტრედია,42,საჯავახოს,1452
სამტრედია,42,ტოლების,1453
სამტრედია,42,ქვაყუდის,1454
სამტრედია,42,ქოლობნის,1455
სამტრედია,42,ღანირის,1456
სამტრედია,42,ჩხენიშის,1457
სამტრედია,42,ცოდნა,1458
სამტრედია,42,ჭაგნის,1459
სამტრედია,42,ჭოგნარის,1460
სამტრედია,42,კულაშის,1461
საჩხერე,43,1,1462
საჩხერე,43,2,1463
საჩხერე,43,3,1464
საჩხერე,43,არგვეთის,1465
საჩხერე,43,"გამოღმა არგვეთის",1466
საჩხერე,43,გორისის,1467
საჩხერე,43,"დარყის 2",1468
საჩხერე,43,იტავაზის,1469
საჩხერე,43,"კორბოულის 1",1470
საჩხერე,43,"კორბოულის 2",1471
საჩხერე,43,მახათაურის,1472
საჩხერე,43,მერჯევის,1473
საჩხერე,43,მოძვის,1474
საჩხერე,43,ორღულის,1475
საჩხერე,43,პერევისის,1476
საჩხერე,43,სავანის,1477
საჩხერე,43,საირხის,1478
საჩხერე,43,სარეკის,1479
საჩხერე,43,სისვაძეების,1480
საჩხერე,43,სპეთის,1481
საჩხერე,43,სხვიტორის,1482
საჩხერე,43,ქორეთის,1483
საჩხერე,43,ჩიხის,1484
საჩხერე,43,ცხომარეთის,1485
საჩხერე,43,"წმინდა ნინოს",1486
საჩხერე,43,ჭალის,1487
საჩხერე,43,ჭალოვნის,1488
საჩხერე,43,ჭორვილის,1489
საჩხერე,43,ჯალაურთის,1490
სენაკი,44,1,1491
სენაკი,44,2,1492
სენაკი,44,3,1493
სენაკი,44,4,1494
სენაკი,44,7,1495
სენაკი,44,"ალექსი შუშანიას",1496
სენაკი,44,"ამბროსი ხელაიას",1497
სენაკი,44,აპოდიქსი,1498
სენაკი,44,"აფხაზეთის 7",1499
სენაკი,44,ახალსოფლის,1500
სენაკი,44,განათლება,1501
სენაკი,44,გეჯეთის,1502
სენაკი,44,გიმნაზია,1503
სენაკი,44,ეკის,1504
სენაკი,44,ზანის,1505
სენაკი,44,"ზემო ფოცხოს",1506
სენაკი,44,"ზემო ჭალადიდის",1507
სენაკი,44,თეკლათის,1508
სენაკი,44,იესემი,1509
სენაკი,44,"კერძო სკოლა ლიცეუმი",1510
სენაკი,44,კოტიანეთის,1511
სენაკი,44,ლეძაძამეს,1512
სენაკი,44,ლიცეუმი,1513
სენაკი,44,"მაია მზარელუა",1514
სენაკი,44,მარიოტა,1515
სენაკი,44,მენჯის,1516
სენაკი,44,"მეორე ნოსირის",1517
სენაკი,44,ნოსირის,1518
სენაკი,44,"ნოსირის 2",1519
სენაკი,44,ნოქალაქევის,1520
სენაკი,44,პელაგონი,1521
სენაკი,44,სასულიერო,1522
სენაკი,44,"სკოლა გიმნაზია",1523
სენაკი,44,უშაფათის,1524
სენაკი,44,ფოცხოს,1525
სენაკი,44,"ქვემო ფოცხოს",1526
სენაკი,44,"ძველი სენაკის",1527
სენაკი,44,ხორშის,1528
სიღნაღი,45,1,1529
სიღნაღი,45,ანაგის,1530
სიღნაღი,45,ბოდბის,1531
სიღნაღი,45,ბოდბისხევის,1532
სიღნაღი,45,"ეტალონი 2015",1533
სიღნაღი,45,ვაქირის,1534
სიღნაღი,45,"ზემო ბოდბის 1",1535
სიღნაღი,45,ილიაწმინდის,1536
სიღნაღი,45,ინტელექტი,1537
სიღნაღი,45,მაღაროს,1538
სიღნაღი,45,მაჩხაანის,1539
